Date,Aord,Nikkei,Hsi,Daxi,Dji,Nasdaq,Sp500,Spy,NIFTY_Previous,NIFTY
2014-05-16,5490.200195,14087.759766,22645.519531,9741.25,16613.51953,4096.529785,1888.160034,188.679993,6887.0449706,7270.200195
2014-05-19,5458.899902,14130.089844,22751.240234,9646.55957,16447.32031,4070.350098,1871.189941,187.509995,6946.5649902000005,7276.850098
2014-05-20,5390.299805,14088.450195,22758.019531,9607.320313,16490.34961,4080.330078,1876.660034,187.690002,7005.6350097,7309.950195
2014-05-21,5401.700195,13969.709961000002,22715.580078,9644.799805,16511.2207,4121.1098630000015,1884.880005,188.649994,7062.2600097,7274.850098
2014-05-22,5403.899902,14188.280272999997,22942.269531,9615.860352,16376.169919999998,4105.959961,1873.339966,188.089996,7124.265039,7289.950195
2014-05-23,5458.100098,14411.099609,23010.449219,9731.450195,16532.74023,4136.089844,1888.189941,189.179993,7189.500048799999,7306.5
2014-05-26,5470.299805,14592.599609,23055.470703,9722.629883,16544.49023,4159.779785,1893.319946,189.759995,7246.0350586,7428.75
2014-05-27,5490.5,14589.790038999998,22953.119141,9826.910156,16544.49023,4159.779785,1893.319946,189.759995,7274.3450684,7363.100098
2014-05-28,5490.799805,14646.929688,23023.820313,9893.330078,16607.41992,4206.439941,1902.01001,191.059998,7295.640087899999,7324.950195
2014-05-29,5506.700195,14585.639647999997,23103.310547,9950.740234,16674.98047,4234.959961,1911.77002,191.520004,7316.1701172,7316.600098
2014-05-30,5499.200195,14707.660156,23074.789063,9937.660156,16637.74023,4238.040039,1910.599976,191.820007,7314.6351075,7254.850098
2014-06-02,5466.299805,14777.509766,23074.789063,9926.730469,16697.33008,4251.490234000001,1920.329956,192.190002,7313.3550782,7264.049805
2014-06-03,5499.200195,15089.040038999998,23327.509766,9986.860352,16716.84961,4247.959961,1923.869995,192.949997,7319.8950685,7375.350098
2014-06-04,5460.5,15067.410156,23284.169922,9949.959961,16736.69922,4222.040039,1923.069946,192.429993,7334.165039199999,7417.549805
2014-06-05,5426.799805,15112.589844,23142.660156,9903.820313,16720.0,4222.209961,1923.060059,192.470001,7345.1450196999995,7399.75
2014-06-06,5419.700195,15138.75,23231.320313,9929.410156,16739.14063,4259.120117,1928.52002,193.410004,7366.6450196999995,7521.5
2014-06-09,5419.700195,15204.30957,23086.939453,9954.009766,16839.64063,4312.759765999999,1942.410034,194.869995,7385.9350099,7621.649902
2014-06-10,5443.5,15130.740234,23206.199219,9994.400391,16926.08008,4324.350098,1948.969971,195.350006,7417.529980599999,7679.049805
2014-06-11,5448.5,15000.129883,23281.140625,9998.509766,16940.40039,4329.200195,1950.339966,195.339996,7452.2749513,7672.399902
2014-06-12,5432.5,14942.150391,23127.820313,10022.990234,16943.16016,4322.919922,1949.369995,194.899994,7484.744922,7641.299805
2014-06-13,5407.899902,14830.990234,23099.869141,9950.519531,16840.48047,4323.1098630000015,1943.349976,194.690002,7526.0799317,7668.200195
2014-06-16,5383.700195,15049.610352000003,23299.039063,9920.490234,16734.64063,4315.310059,1930.800049,193.919998,7553.1549317,7534.799805
2014-06-17,5390.600098,14962.990234,23237.630859,9885.969727,16765.56055,4303.930176,1934.839966,193.889999,7568.124902400001,7525.049805
2014-06-18,5380.700195,15009.889647999997,23128.220703,9915.200195,16779.21094,4316.009765999999,1937.150024,194.020004,7589.9749024,7636.049805
2014-06-19,5363.899902,15140.349609,23264.919922,9932.040039,16806.11914,4341.180176,1942.72998,194.830002,7608.004882899999,7580.049805
2014-06-20,5446.399902,15359.599609,23199.179688,10018.910156,16909.90039,4370.140136999999,1957.5,196.429993,7610.1848634,7543.299805
2014-06-23,5401.600098,15419.469727000003,23165.259766,9995.5,16920.61914,4365.370117,1960.449951,196.029999,7599.419873199999,7514.0
2014-06-24,5432.700195,15300.5,22915.919922,9991.400391,16946.5,4368.959961,1962.920044,195.990005,7583.0349122,7515.200195
2014-06-25,5415.100098,15297.240234,22935.060547,9938.639648,16934.61914,4367.899902,1961.969971,195.529999,7574.649902499999,7588.549805
2014-06-26,5386.799805,15320.129883,22947.839844,9883.780273,16817.67969,4341.819824,1949.27002,194.289993,7565.9299318,7554.100098
2014-06-27,5446.799805,15290.75,23188.480469,9894.549805,16866.81055,4379.439941,1959.890015,195.610001,7550.529931800001,7514.200195
2014-06-30,5429.100098,15159.450195,23273.189453,9818.459961,16846.90039,4371.799805,1956.560059,194.979996,7550.454931800001,7534.049805
2014-07-01,5382.0,15179.639647999997,23273.189453,9833.849609,16852.49023,4398.370117,1960.790039,195.699997,7560.849951300001,7629.0
2014-07-02,5366.5,15406.230469,23326.529297,9853.740234,16828.5293,4424.709961,1962.290039,196.199997,7565.549951299999,7683.049805
2014-07-03,5443.0,15435.339844,23553.599609,9913.0,16949.71094,4457.8598630000015,1973.060059,197.050003,7580.979980600001,7734.350098
2014-07-04,5479.5,15490.370117,23609.320313,9910.469727,16979.0,4472.890136999999,1975.880005,197.789993,7598.4600099,7718.100098
2014-07-07,5511.799805,15433.490234,23581.400391,10028.709961,16979.0,4472.890136999999,1975.880005,197.789993,7625.100000100001,7780.399902
2014-07-08,5506.299805,15304.269531,23555.310547,9992.129883,17063.83008,4477.740234000001,1984.219971,197.820007,7653.984961100001,7804.049805
2014-07-09,5498.5,15194.320313,23408.050781,9918.269531,17022.08984,4442.870117,1976.390015,197.149994,7658.925000100001,7637.950195
